date,id,name,y_items,y_actual_cost,total_list_size
01/02/2016,P84019,VALENTINE MEDICAL CENTRE,351,952.11,10381
01/02/2016,P84040,CONRAN MEDICAL CENTRE,182,563.37,5369
01/02/2016,P84024,BOWLAND MEDICAL PRACTICE,271,1048.78,7599
01/02/2016,P84033,BEACON MEDICAL CENTRE,136,411.77,3786
01/02/2016,P84054,WHITLEY ROAD MEDICAL CENTRE,248,604.46,6604
01/02/2016,P84047,DROYLSDEN RD FAMILY PRACTICE,177,451.51,4711
01/02/2016,P84032,DRS HANIF & BANNURU,247,912.64,6545
01/02/2016,P84028,GORTON MEDICAL CENTRE,320,772.38,8244
01/02/2016,P84059,LIME SQUARE MEDICAL CENTRE,233,638.59,6001
01/02/2016,P84041,CORNERSTONE FAMILY PRACTICE,258,1077.26,6438
01/02/2016,Y01695,MP VICTORIA MILL,100,576.35,2448
01/02/2016,P84690,DAM HEAD MEDICAL CENTRE,113,238.97,2713
01/02/2016,P84049,THE AVENUE MEDICAL CENTRE,436,1721.9,10110
01/02/2016,P84014,RK MEDICAL PRACTICE,186,373.67,4307
01/02/2016,P84029,BENCHILL MEDICAL PRACTICE,463,1740.15,9626
01/02/2016,Y02890,HAWTHORN MC,388,1311.67,4890
01/03/2016,P84683,THE DOC'S SURGERY,81,201.65,6930
01/03/2016,P84630,THE ARCH MEDICAL PRACTICE,176,476.07,14620
01/03/2016,P84068,CHORLTON FAMILY PRACTICE,148,435.16,10183
01/03/2016,P84039,THE RANGE MEDICAL CENTRE,120,522.97,8149
01/03/2016,P84650,THE ALEXANDRA PRACTICE,84,357.08,5653
01/03/2016,P84018,MAULDETH MEDICAL CENTRE,98,160.54,6463
01/03/2016,P84038,ASHVILLE SURGERY,136,521.44,8413
01/03/2016,P84639,FALLOWFIELD MEDICAL CENTRE,35,91.73,2079
01/03/2016,P84072,THE ROBERT DARBISHIRE PRACTICE,346,1250.22,20524
01/03/2016,P84669,CORNBROOK MEDICAL PRACTICE,186,743.32,10882
01/03/2016,P84010,THE BORCHARDT MEDICAL CENTRE,188,554.84,10763
01/03/2016,P84034,BARLOW MEDICAL CENTRE,242,866.22,13752
01/03/2016,P84027,WEST POINT MEDICAL CENTRE,133,484.73,7231
01/03/2016,P84635,THE WHITSWOOD PRACTICE,67,273.79,3627
01/03/2016,P84023,SURREY LODGE PRACTICE,154,496.24,8325
01/03/2016,P84652,CORKLAND ROAD MEDICAL PRACTICE,137,434.31,7337
01/03/2016,P84676,OSWALD ROAD MEDICAL PRACTICE,82,233.03,4332
01/03/2016,P84005,THE VALLANCE CENTRE,131,334.99,6728
01/03/2016,P84009,AILSA CRAIG MEDICAL CENTRE,189,1087.47,9569
01/03/2016,P84684,JOLLY MEDICAL CENTRE,65,99.07,3160
01/03/2016,P84665,AL-SHIFA MEDICAL CENTRE,59,96.1,2785
01/03/2016,P84064,NEW ISLINGTON MEDICAL CENTRE,89,301.07,4190
01/03/2016,P84035,BODEY MEDICAL CENTRE,374,1044.2,17057
01/03/2016,Y02520,SIMPSON MEDICAL PRACTICE,129,1005.22,5566
01/03/2016,P84026,DICKENSON ROAD MEDICAL CENTRE,152,466.53,6553
01/03/2016,P84611,"DR CHIU, KOH AND GAN",138,345.92,5880
01/03/2016,P84017,LADYBARN GROUP PRACTICE,246,678.63,10372
01/03/2016,P84679,WILLOWBANK SURGERY,41,94.29,1718
01/03/2016,P84605,FERNCLOUGH SURGERY,51,146.52,2095
01/03/2016,P84055,MERSEYBANK SURGERY,64,218.19,2593
01/03/2016,P84070,NEWTON HEATH MEDICAL CENTRE,146,339.27,5898
01/03/2016,P84050,MOUNT ROAD SURGERY,186,782.61,7491
01/03/2016,Y02325,CHARLESTOWN MD,87,321.93,3482
01/03/2016,P84052,WEST GORTON MEDICAL PRACTICE,162,883.94,6427
01/03/2016,P84640,QUEENS MEDICAL CENTRE,74,323.59,2905
01/03/2016,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,256,870.52,10041
01/03/2016,P84616,MANCHESTER MEDICAL,175,469.95,6839
01/03/2016,P84004,FIVE OAKS FAMILIY PRACTICE,232,970.48,8953
01/03/2016,P84061,BROOKLANDS MEDICAL PRACTICE,151,603.83,5816
01/03/2016,P84689,LONGSIGHT MEDICAL PRACTICE,127,406.88,4843
01/03/2016,P84062,BROOKDALE SURGERY,71,186.6,2637
01/03/2016,P84022,KINGSWAY MEDICAL PRACTICE,160,578.84,5891
01/03/2016,P84623,ALEESHAN MEDICAL CENTRE,35,62.13,1270
01/03/2016,P84651,NORTHERN MOOR MEDICAL PRACTICE,88,273.75,3168
01/03/2016,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,291,1001.82,10394
01/03/2016,P84067,HAZELDENE MEDICAL CENTRE,187,453.42,6614
01/03/2016,P84645,PARK VIEW MEDICAL CENTRE,181,669.9,6321
01/03/2016,P84672,WOODLANDS MEDICAL PRACTICE,97,273.14,3200
01/03/2016,P84071,WILBRAHAM SURGERY,124,357.77,4080
01/03/2016,P84043,CORNISHWAY GROUP PRACTICE,271,939.31,8888
01/03/2016,P84048,TREGENNA GROUP PRACTICE,201,480.72,6578
01/03/2016,P84037,DR CUNNINGHAM & PARTNERS,210,569.85,6867
01/03/2016,P84626,WILMSLOW ROAD SURGERY,140,392.14,4512
01/03/2016,P84030,NEW COLLEGIATE MEDICAL CENTRE,409,1711.1,13151
01/03/2016,P84644,PARKSIDE SURGERY,132,491.42,4179
01/03/2016,P84012,NORTHENDEN GROUP PRACTICE,339,1232.42,10651
01/03/2016,P84074,WELLFIELD MEDICAL CENTRE,313,1164.45,9741
01/03/2016,P84056,PRINCESS ROAD SURGERY,145,682.26,4422
01/03/2016,P84682,BURNAGE HEALTHCARE PRACTICE,76,202.04,2300
01/03/2016,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,450,901.77,13358
01/03/2016,Y01695,MP VICTORIA MILL,84,434.24,2448
01/03/2016,P84020,PEEL HALL MEDICAL CENTRE,291,1311.96,8455
01/03/2016,Y02960,NEW BANK HEALTH,183,1012.52,5276
01/03/2016,P84025,ST GEORGE'S MEDICAL CENTRE,244,572.34,6907
01/03/2016,P84042,FLORENCE HOUSE MEDICAL PRACTICE,299,1185.21,8387
01/03/2016,P84051,EASTLANDS MEDICAL CENTRE,194,586.46,5375
01/03/2016,P84019,VALENTINE MEDICAL CENTRE,387,1244.33,10381
01/03/2016,P84045,THE PARK MEDICAL CENTRE,190,517.64,5089
01/03/2016,P84053,ASHCROFT SURGERY,305,1104.79,7973
01/03/2016,P84631,ARTANE MEDICAL CENTRE,86,194.68,2234
01/03/2016,P84047,DROYLSDEN RD FAMILY PRACTICE,183,499.86,4711
01/03/2016,P84024,BOWLAND MEDICAL PRACTICE,301,1170.13,7599
01/03/2016,P84021,THE MAPLES MEDICAL CENTRE,324,1197.09,8166
01/03/2016,P84663,THE NEVILLE FAMILY CENTRE,154,478.5,3862
01/03/2016,P84040,CONRAN MEDICAL CENTRE,215,898.33,5369
01/03/2016,P84690,DAM HEAD MEDICAL CENTRE,111,289.56,2713
01/03/2016,P84049,THE AVENUE MEDICAL CENTRE,418,1810.99,10110
01/03/2016,P84054,WHITLEY ROAD MEDICAL CENTRE,274,844.5,6604
01/03/2016,P84016,LEVENSHULME MEDICAL PRACTICE,304,1186.61,7123
01/03/2016,P84065,THE SINGH MEDICAL PRACTICE,166,645.86,3769
01/03/2016,P84032,DRS HANIF & BANNURU,296,937.43,6545
01/03/2016,P84637,DR KHAN'S PRACTICE,118,332.83,2603
01/03/2016,P84059,LIME SQUARE MEDICAL CENTRE,273,1064.23,6001
01/03/2016,P84041,CORNERSTONE FAMILY PRACTICE,299,1295.75,6438
01/03/2016,P84066,DAVID MEDICAL CENTRE,193,470.78,4150
01/03/2016,P84028,GORTON MEDICAL CENTRE,391,1112.26,8244
01/03/2016,P84033,BEACON MEDICAL CENTRE,187,666.84,3786
01/03/2016,P84014,RK MEDICAL PRACTICE,229,335.12,4307
01/03/2016,P84029,BENCHILL MEDICAL PRACTICE,533,1896.02,9626
01/03/2016,Y02849,CITY HEALTH CENTRE,578,2313.17,8210
01/03/2016,Y02890,HAWTHORN MC,456,1915.72,4890
01/04/2016,P84683,THE DOC'S SURGERY,63,129.4,7069
01/04/2016,P84018,MAULDETH MEDICAL CENTRE,63,112.35,6253
01/04/2016,P84630,THE ARCH MEDICAL PRACTICE,181,805.05,14834
01/04/2016,P84676,OSWALD ROAD MEDICAL PRACTICE,54,403.32,4279
01/04/2016,P84623,ALEESHAN MEDICAL CENTRE,16,17.67,1256
01/04/2016,P84005,THE VALLANCE CENTRE,86,192.39,6631
01/04/2016,P84669,CORNBROOK MEDICAL PRACTICE,146,520.36,10992
01/04/2016,P84068,CHORLTON FAMILY PRACTICE,140,501.11,10301
01/04/2016,P84023,SURREY LODGE PRACTICE,116,273.89,8391
01/04/2016,P84039,THE RANGE MEDICAL CENTRE,113,380.68,8130
01/04/2016,P84639,FALLOWFIELD MEDICAL CENTRE,30,158.65,2090
01/04/2016,P84010,THE BORCHARDT MEDICAL CENTRE,155,355.66,10691
01/04/2016,P84009,AILSA CRAIG MEDICAL CENTRE,143,662.88,9570
01/04/2016,P84650,THE ALEXANDRA PRACTICE,87,393.17,5644
01/04/2016,P84035,BODEY MEDICAL CENTRE,267,867.97,17053
01/04/2016,P84635,THE WHITSWOOD PRACTICE,57,206.82,3639
01/04/2016,P84034,BARLOW MEDICAL CENTRE,223,768.89,13894
01/04/2016,P84027,WEST POINT MEDICAL CENTRE,116,353.64,7188
01/04/2016,P84652,CORKLAND ROAD MEDICAL PRACTICE,121,481.49,7429
01/04/2016,P84616,MANCHESTER MEDICAL,113,338.58,6920
01/04/2016,P84072,THE ROBERT DARBISHIRE PRACTICE,340,1272.03,20448
01/04/2016,P84038,ASHVILLE SURGERY,148,785.63,8612
01/04/2016,P84665,AL-SHIFA MEDICAL CENTRE,48,70.66,2768
01/04/2016,P84605,FERNCLOUGH SURGERY,38,72.94,2057
01/04/2016,P84017,LADYBARN GROUP PRACTICE,202,897.2,10445
01/04/2016,P84064,NEW ISLINGTON MEDICAL CENTRE,84,220.9,4319
01/04/2016,P84026,DICKENSON ROAD MEDICAL CENTRE,134,409.33,6642
01/04/2016,P84684,JOLLY MEDICAL CENTRE,65,190.39,3195
01/04/2016,P84037,DR CUNNINGHAM & PARTNERS,141,392.97,6839
01/04/2016,P84640,QUEENS MEDICAL CENTRE,60,230.12,2889
01/04/2016,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,221,803.4,10623
01/04/2016,P84689,LONGSIGHT MEDICAL PRACTICE,101,260.07,4734
01/04/2016,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,227,759.08,10239
01/04/2016,P84611,"DR CHIU, KOH AND GAN",133,299.26,5947
01/04/2016,P84679,WILLOWBANK SURGERY,39,62.82,1734
01/04/2016,P84030,NEW COLLEGIATE MEDICAL CENTRE,303,1271.58,13344
01/04/2016,P84043,CORNISHWAY GROUP PRACTICE,206,961.2,8948
01/04/2016,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,313,657.17,13388
01/04/2016,P84056,PRINCESS ROAD SURGERY,107,367.46,4541
01/04/2016,P84672,WOODLANDS MEDICAL PRACTICE,77,198.32,3213
01/04/2016,P84061,BROOKLANDS MEDICAL PRACTICE,141,446.22,5841
01/04/2016,P84050,MOUNT ROAD SURGERY,187,803.57,7649
01/04/2016,P84020,PEEL HALL MEDICAL CENTRE,207,903.71,8444
01/04/2016,Y02520,SIMPSON MEDICAL PRACTICE,138,1023.07,5626
01/04/2016,P84651,NORTHERN MOOR MEDICAL PRACTICE,79,261.71,3206
01/04/2016,P84012,NORTHENDEN GROUP PRACTICE,273,866.1,10567
01/04/2016,P84042,FLORENCE HOUSE MEDICAL PRACTICE,220,608.61,8432
01/04/2016,P84062,BROOKDALE SURGERY,69,198.38,2608
01/04/2016,P84048,TREGENNA GROUP PRACTICE,175,487.78,6578
01/04/2016,P84070,NEWTON HEATH MEDICAL CENTRE,161,370.75,5984
01/04/2016,P84071,WILBRAHAM SURGERY,113,351.53,4156
01/04/2016,P84052,WEST GORTON MEDICAL PRACTICE,177,563.16,6494
01/04/2016,P84021,THE MAPLES MEDICAL CENTRE,224,633.39,8214
01/04/2016,Y02325,CHARLESTOWN MD,98,341.94,3569
01/04/2016,P84022,KINGSWAY MEDICAL PRACTICE,165,445.89,5876
01/04/2016,P84025,ST GEORGE'S MEDICAL CENTRE,194,509.81,6830
01/04/2016,P84644,PARKSIDE SURGERY,121,299.39,4253
01/04/2016,Y02960,NEW BANK HEALTH,153,713.78,5345
01/04/2016,P84626,WILMSLOW ROAD SURGERY,131,338.3,4566
01/04/2016,P84051,EASTLANDS MEDICAL CENTRE,154,474.71,5343
01/04/2016,P84067,HAZELDENE MEDICAL CENTRE,193,643.23,6684
01/04/2016,P84663,THE NEVILLE FAMILY CENTRE,111,397.6,3817
01/04/2016,P84645,PARK VIEW MEDICAL CENTRE,181,790.08,6154
01/04/2016,P84682,BURNAGE HEALTHCARE PRACTICE,68,224.13,2299
01/04/2016,P84019,VALENTINE MEDICAL CENTRE,307,989.24,10310
01/04/2016,P84045,THE PARK MEDICAL CENTRE,153,451.5,5086
01/04/2016,P84053,ASHCROFT SURGERY,246,1082.5,7984
01/04/2016,P84055,MERSEYBANK SURGERY,81,261.11,2612
01/04/2016,P84066,DAVID MEDICAL CENTRE,132,256.51,4189
01/04/2016,P84004,FIVE OAKS FAMILIY PRACTICE,288,1269.33,8949
01/04/2016,P84074,WELLFIELD MEDICAL CENTRE,318,1121.71,9816
01/04/2016,Y01695,MP VICTORIA MILL,79,399.17,2435
01/04/2016,P84016,LEVENSHULME MEDICAL PRACTICE,241,784.86,7263
01/04/2016,P84065,THE SINGH MEDICAL PRACTICE,131,390.64,3892
01/04/2016,P84040,CONRAN MEDICAL CENTRE,185,563.03,5457
01/04/2016,P84032,DRS HANIF & BANNURU,223,603.47,6506
01/04/2016,P84049,THE AVENUE MEDICAL CENTRE,348,1307.39,10134
01/04/2016,P84059,LIME SQUARE MEDICAL CENTRE,214,475.81,6107
01/04/2016,P84041,CORNERSTONE FAMILY PRACTICE,229,789.78,6484
01/04/2016,P84637,DR KHAN'S PRACTICE,93,275.28,2627
01/04/2016,P84047,DROYLSDEN RD FAMILY PRACTICE,166,585.01,4689
01/04/2016,P84028,GORTON MEDICAL CENTRE,294,878.35,8257
01/04/2016,P84054,WHITLEY ROAD MEDICAL CENTRE,236,833.27,6627
01/04/2016,P84690,DAM HEAD MEDICAL CENTRE,100,193.45,2738
01/04/2016,P84024,BOWLAND MEDICAL PRACTICE,285,1096.47,7604
01/04/2016,P84631,ARTANE MEDICAL CENTRE,94,301.61,2356
01/04/2016,P84014,RK MEDICAL PRACTICE,185,329.56,4330
01/04/2016,P84029,BENCHILL MEDICAL PRACTICE,427,1901.84,9665
01/04/2016,P84033,BEACON MEDICAL CENTRE,193,726.72,3815
01/04/2016,Y02849,CITY HEALTH CENTRE,537,1842.74,8621
01/04/2016,Y02890,HAWTHORN MC,336,1308.49,4955
01/05/2016,P84039,THE RANGE MEDICAL CENTRE,52,310.85,8130
01/05/2016,P84683,THE DOC'S SURGERY,54,112.75,7069
01/05/2016,P84630,THE ARCH MEDICAL PRACTICE,130,427.77,14834
01/05/2016,P84639,FALLOWFIELD MEDICAL CENTRE,23,37.07,2090
01/05/2016,P84018,MAULDETH MEDICAL CENTRE,69,113.58,6253
01/05/2016,P84035,BODEY MEDICAL CENTRE,197,581.61,17053
01/05/2016,P84005,THE VALLANCE CENTRE,77,201.38,6631
01/05/2016,P84068,CHORLTON FAMILY PRACTICE,120,466.69,10301
01/05/2016,P84676,OSWALD ROAD MEDICAL PRACTICE,56,242.07,4279
01/05/2016,P84669,CORNBROOK MEDICAL PRACTICE,145,393.59,10992
01/05/2016,P84650,THE ALEXANDRA PRACTICE,75,361.33,5644
01/05/2016,P84635,THE WHITSWOOD PRACTICE,49,195.4,3639
01/05/2016,P84072,THE ROBERT DARBISHIRE PRACTICE,276,949.48,20448
01/05/2016,P84010,THE BORCHARDT MEDICAL CENTRE,146,411.82,10691
01/05/2016,P84652,CORKLAND ROAD MEDICAL PRACTICE,102,338.49,7429
01/05/2016,P84038,ASHVILLE SURGERY,119,579.88,8612
01/05/2016,P84682,BURNAGE HEALTHCARE PRACTICE,32,70.22,2299
01/05/2016,P84679,WILLOWBANK SURGERY,25,46.16,1734
01/05/2016,P84023,SURREY LODGE PRACTICE,121,280.02,8391
01/05/2016,P84034,BARLOW MEDICAL CENTRE,203,679.09,13894
01/05/2016,P84665,AL-SHIFA MEDICAL CENTRE,41,87.55,2768
01/05/2016,P84027,WEST POINT MEDICAL CENTRE,107,404.65,7188
01/05/2016,P84009,AILSA CRAIG MEDICAL CENTRE,147,854.98,9570
01/05/2016,P84663,THE NEVILLE FAMILY CENTRE,60,302.78,3817
01/05/2016,P84684,JOLLY MEDICAL CENTRE,51,203.41,3195
01/05/2016,P84616,MANCHESTER MEDICAL,111,259.15,6920
01/05/2016,P84689,LONGSIGHT MEDICAL PRACTICE,79,296.47,4734
01/05/2016,P84017,LADYBARN GROUP PRACTICE,175,629.01,10445
01/05/2016,Y02520,SIMPSON MEDICAL PRACTICE,96,814.45,5626
01/05/2016,P84043,CORNISHWAY GROUP PRACTICE,159,707.46,8948
01/05/2016,P84026,DICKENSON ROAD MEDICAL CENTRE,120,480.06,6642
01/05/2016,P84053,ASHCROFT SURGERY,145,521.01,7984
01/05/2016,P84061,BROOKLANDS MEDICAL PRACTICE,109,327.57,5841
01/05/2016,P84056,PRINCESS ROAD SURGERY,85,385.23,4541
01/05/2016,P84623,ALEESHAN MEDICAL CENTRE,24,47.01,1256
01/05/2016,P84064,NEW ISLINGTON MEDICAL CENTRE,83,264.86,4319
01/05/2016,P84605,FERNCLOUGH SURGERY,40,81.41,2057
01/05/2016,P84050,MOUNT ROAD SURGERY,150,891.64,7649
01/05/2016,P84004,FIVE OAKS FAMILIY PRACTICE,179,1238.03,8949
01/05/2016,P84022,KINGSWAY MEDICAL PRACTICE,119,422.41,5876
01/05/2016,P84640,QUEENS MEDICAL CENTRE,59,242.61,2889
01/05/2016,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,211,656.66,10239
01/05/2016,Y01695,MP VICTORIA MILL,51,266.13,2435
01/05/2016,P84611,"DR CHIU, KOH AND GAN",126,230.14,5947
01/05/2016,P84037,DR CUNNINGHAM & PARTNERS,147,588.02,6839
01/05/2016,Y02960,NEW BANK HEALTH,115,445.93,5345
01/05/2016,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,230,835.84,10623
01/05/2016,P84071,WILBRAHAM SURGERY,90,248.53,4156
01/05/2016,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,291,567.66,13388
01/05/2016,P84030,NEW COLLEGIATE MEDICAL CENTRE,295,1162.86,13344
01/05/2016,P84062,BROOKDALE SURGERY,58,151.97,2608
01/05/2016,P84672,WOODLANDS MEDICAL PRACTICE,72,332.59,3213
01/05/2016,P84067,HAZELDENE MEDICAL CENTRE,157,506.29,6684
01/05/2016,P84052,WEST GORTON MEDICAL PRACTICE,154,642.33,6494
01/05/2016,P84055,MERSEYBANK SURGERY,62,177.32,2612
01/05/2016,P84074,WELLFIELD MEDICAL CENTRE,233,842.65,9816
01/05/2016,P84042,FLORENCE HOUSE MEDICAL PRACTICE,201,876.13,8432
01/05/2016,P84651,NORTHERN MOOR MEDICAL PRACTICE,77,298.15,3206
01/05/2016,P84048,TREGENNA GROUP PRACTICE,158,426.13,6578
01/05/2016,P84021,THE MAPLES MEDICAL CENTRE,200,899.46,8214
01/05/2016,P84016,LEVENSHULME MEDICAL PRACTICE,178,520.07,7263
01/05/2016,P84070,NEWTON HEATH MEDICAL CENTRE,150,357.21,5984
01/05/2016,Y02325,CHARLESTOWN MD,90,340.57,3569
01/05/2016,P84644,PARKSIDE SURGERY,109,395.64,4253
01/05/2016,P84012,NORTHENDEN GROUP PRACTICE,273,853.59,10567
01/05/2016,P84051,EASTLANDS MEDICAL CENTRE,141,479.63,5343
01/05/2016,P84032,DRS HANIF & BANNURU,173,576.43,6506
01/05/2016,P84637,DR KHAN'S PRACTICE,70,121.94,2627
01/05/2016,P84065,THE SINGH MEDICAL PRACTICE,104,407.48,3892
01/05/2016,P84631,ARTANE MEDICAL CENTRE,63,160.65,2356
01/05/2016,P84025,ST GEORGE'S MEDICAL CENTRE,183,470.68,6830
01/05/2016,P84690,DAM HEAD MEDICAL CENTRE,74,155.24,2738
01/05/2016,P84626,WILMSLOW ROAD SURGERY,125,355.66,4566
01/05/2016,P84045,THE PARK MEDICAL CENTRE,141,468.55,5086
01/05/2016,P84020,PEEL HALL MEDICAL CENTRE,240,1201.33,8444
01/05/2016,P84019,VALENTINE MEDICAL CENTRE,296,916.84,10310
01/05/2016,P84645,PARK VIEW MEDICAL CENTRE,178,894.37,6154
01/05/2016,P84066,DAVID MEDICAL CENTRE,126,340.61,4189
01/05/2016,P84040,CONRAN MEDICAL CENTRE,169,615.99,5457
01/05/2016,P84028,GORTON MEDICAL CENTRE,259,665.42,8257
01/05/2016,P84041,CORNERSTONE FAMILY PRACTICE,210,746.43,6484
01/05/2016,P84047,DROYLSDEN RD FAMILY PRACTICE,153,467.21,4689
01/05/2016,P84049,THE AVENUE MEDICAL CENTRE,347,1186.17,10134
01/05/2016,P84029,BENCHILL MEDICAL PRACTICE,331,1053.53,9665
01/05/2016,P84014,RK MEDICAL PRACTICE,152,282.64,4330
01/05/2016,P84054,WHITLEY ROAD MEDICAL CENTRE,234,980.79,6627
01/05/2016,P84059,LIME SQUARE MEDICAL CENTRE,217,759.44,6107
01/05/2016,P84024,BOWLAND MEDICAL PRACTICE,272,1092.22,7604
01/05/2016,P84033,BEACON MEDICAL CENTRE,183,630.66,3815
01/05/2016,Y02890,HAWTHORN MC,299,1197.32,4955
01/05/2016,Y02849,CITY HEALTH CENTRE,525,1854.16,8621
01/06/2016,P84683,THE DOC'S SURGERY,59,107.38,7069
01/06/2016,P84018,MAULDETH MEDICAL CENTRE,56,82.09,6253
01/06/2016,P84630,THE ARCH MEDICAL PRACTICE,137,582.26,14834
01/06/2016,P84650,THE ALEXANDRA PRACTICE,57,150.85,5644
01/06/2016,P84023,SURREY LODGE PRACTICE,90,200.27,8391
01/06/2016,P84005,THE VALLANCE CENTRE,75,186.76,6631
01/06/2016,P84669,CORNBROOK MEDICAL PRACTICE,131,418.24,10992
01/06/2016,P84676,OSWALD ROAD MEDICAL PRACTICE,51,172.98,4279
01/06/2016,P84623,ALEESHAN MEDICAL CENTRE,15,23.65,1256
01/06/2016,P84068,CHORLTON FAMILY PRACTICE,128,486.63,10301
01/06/2016,P84072,THE ROBERT DARBISHIRE PRACTICE,255,1022.95,20448
01/06/2016,P84616,MANCHESTER MEDICAL,87,360.23,6920
01/06/2016,P84009,AILSA CRAIG MEDICAL CENTRE,124,319.88,9570
01/06/2016,P84035,BODEY MEDICAL CENTRE,236,685.06,17053
01/06/2016,P84010,THE BORCHARDT MEDICAL CENTRE,148,458.61,10691
01/06/2016,P84640,QUEENS MEDICAL CENTRE,41,212.59,2889
01/06/2016,P84652,CORKLAND ROAD MEDICAL PRACTICE,106,402.03,7429
01/06/2016,P84034,BARLOW MEDICAL CENTRE,202,521.21,13894
01/06/2016,P84027,WEST POINT MEDICAL CENTRE,106,316.85,7188
01/06/2016,P84665,AL-SHIFA MEDICAL CENTRE,41,77.75,2768
01/06/2016,P84684,JOLLY MEDICAL CENTRE,48,154.4,3195
01/06/2016,P84038,ASHVILLE SURGERY,135,618.85,8612
01/06/2016,P84017,LADYBARN GROUP PRACTICE,167,669.64,10445
01/06/2016,Y01695,MP VICTORIA MILL,39,134.8,2435
01/06/2016,P84064,NEW ISLINGTON MEDICAL CENTRE,70,214.41,4319
01/06/2016,P84689,LONGSIGHT MEDICAL PRACTICE,80,325.27,4734
01/06/2016,P84022,KINGSWAY MEDICAL PRACTICE,101,271.09,5876
01/06/2016,P84050,MOUNT ROAD SURGERY,133,615.57,7649
01/06/2016,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,186,567.67,10623
01/06/2016,P84635,THE WHITSWOOD PRACTICE,64,304.9,3639
01/06/2016,P84055,MERSEYBANK SURGERY,46,137.02,2612
01/06/2016,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,184,409.74,10239
01/06/2016,P84056,PRINCESS ROAD SURGERY,83,327.37,4541
01/06/2016,P84061,BROOKLANDS MEDICAL PRACTICE,107,351.39,5841
01/06/2016,P84053,ASHCROFT SURGERY,147,437.27,7984
01/06/2016,P84039,THE RANGE MEDICAL CENTRE,154,500.97,8130
01/06/2016,P84663,THE NEVILLE FAMILY CENTRE,74,170.43,3817
01/06/2016,P84037,DR CUNNINGHAM & PARTNERS,134,493.35,6839
01/06/2016,P84030,NEW COLLEGIATE MEDICAL CENTRE,267,1069.24,13344
01/06/2016,P84611,"DR CHIU, KOH AND GAN",120,292.26,5947
01/06/2016,P84605,FERNCLOUGH SURGERY,42,90.75,2057
01/06/2016,P84043,CORNISHWAY GROUP PRACTICE,184,980.85,8948
01/06/2016,P84639,FALLOWFIELD MEDICAL CENTRE,43,69.28,2090
01/06/2016,P84026,DICKENSON ROAD MEDICAL CENTRE,137,470.69,6642
01/06/2016,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,280,485.56,13388
01/06/2016,Y02520,SIMPSON MEDICAL PRACTICE,119,686.4,5626
01/06/2016,P84062,BROOKDALE SURGERY,56,135.32,2608
01/06/2016,P84682,BURNAGE HEALTHCARE PRACTICE,50,110.99,2299
01/06/2016,Y02960,NEW BANK HEALTH,117,472.37,5345
01/06/2016,P84070,NEWTON HEATH MEDICAL CENTRE,131,400.27,5984
01/06/2016,P84071,WILBRAHAM SURGERY,91,226.14,4156
01/06/2016,P84020,PEEL HALL MEDICAL CENTRE,189,828.95,8444
01/06/2016,Y02325,CHARLESTOWN MD,80,237.41,3569
01/06/2016,P84645,PARK VIEW MEDICAL CENTRE,138,557.24,6154
01/06/2016,P84067,HAZELDENE MEDICAL CENTRE,153,549.99,6684
01/06/2016,P84052,WEST GORTON MEDICAL PRACTICE,152,693.36,6494
01/06/2016,P84672,WOODLANDS MEDICAL PRACTICE,77,264.49,3213
01/06/2016,P84644,PARKSIDE SURGERY,102,422.17,4253
01/06/2016,P84626,WILMSLOW ROAD SURGERY,110,286.33,4566
01/06/2016,P84012,NORTHENDEN GROUP PRACTICE,255,854.38,10567
01/06/2016,P84679,WILLOWBANK SURGERY,42,72.44,1734
01/06/2016,P84004,FIVE OAKS FAMILIY PRACTICE,219,1283.82,8949
01/06/2016,P84074,WELLFIELD MEDICAL CENTRE,242,936.68,9816
01/06/2016,P84051,EASTLANDS MEDICAL CENTRE,134,380.77,5343
01/06/2016,P84016,LEVENSHULME MEDICAL PRACTICE,184,574.63,7263
01/06/2016,P84021,THE MAPLES MEDICAL CENTRE,210,839.16,8214
01/06/2016,P84651,NORTHERN MOOR MEDICAL PRACTICE,82,298.83,3206
01/06/2016,P84032,DRS HANIF & BANNURU,174,408.48,6506
01/06/2016,P84019,VALENTINE MEDICAL CENTRE,276,835.11,10310
01/06/2016,P84042,FLORENCE HOUSE MEDICAL PRACTICE,229,960.36,8432
01/06/2016,P84048,TREGENNA GROUP PRACTICE,179,441.14,6578
01/06/2016,P84631,ARTANE MEDICAL CENTRE,65,205.76,2356
01/06/2016,P84066,DAVID MEDICAL CENTRE,119,354.24,4189
01/06/2016,P84041,CORNERSTONE FAMILY PRACTICE,185,709.46,6484
